2021-02-02 08:29:32 [scrapy.utils.log] INFO: Scrapy 2.4.1 started (bot: school_scraper)
2021-02-02 08:29:32 [scrapy.utils.log] INFO: Versions: lxml 4.6.2.0, libxml2 2.9.10, cssselect 1.1.0, parsel 1.6.0, w3lib 1.22.0, Twisted 20.3.0, Python 3.9.1 (default, Dec  8 2020, 07:51:42) - [GCC 10.2.0], pyOpenSSL 20.0.1 (OpenSSL 1.1.1i  8 Dec 2020), cryptography 3.3.1, Platform Linux-4.19.128-microsoft-standard-x86_64-with-glibc2.31
2021-02-02 08:29:32 [scrapy.utils.log] DEBUG: Using reactor: twisted.internet.epollreactor.EPollReactor
2021-02-02 08:29:32 [scrapy.crawler] INFO: Overridden settings:
{'BOT_NAME': 'school_scraper',
 'LOG_FILE': 'logs/school_scraper/get_kv/aa8e50fe650211eba4c100155d31bcd3.log',
 'NEWSPIDER_MODULE': 'school_scraper.spiders',
 'SPIDER_MODULES': ['school_scraper.spiders']}
2021-02-02 08:29:32 [scrapy.extensions.telnet] INFO: Telnet Password: bca00176fc340a4c
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled extensions:
['scrapy.extensions.corestats.CoreStats',
 'scrapy.extensions.telnet.TelnetConsole',
 'scrapy.extensions.memusage.MemoryUsage',
 'scrapy.extensions.logstats.LogStats']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled downloader middlewares:
['scrapy.downloadermiddlewares.httpauth.HttpAuthMiddleware',
 'scrapy.downloadermiddlewares.downloadtimeout.DownloadTimeoutMiddleware',
 'scrapy.downloadermiddlewares.defaultheaders.DefaultHeadersMiddleware',
 'scrapy.downloadermiddlewares.useragent.UserAgentMiddleware',
 'scrapy.downloadermiddlewares.retry.RetryMiddleware',
 'scrapy.downloadermiddlewares.redirect.MetaRefreshMiddleware',
 'scrapy.downloadermiddlewares.httpcompression.HttpCompressionMiddleware',
 'scrapy.downloadermiddlewares.redirect.RedirectMiddleware',
 'scrapy.downloadermiddlewares.cookies.CookiesMiddleware',
 'scrapy.downloadermiddlewares.httpproxy.HttpProxyMiddleware',
 'scrapy.downloadermiddlewares.stats.DownloaderStats']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled spider middlewares:
['scrapy.spidermiddlewares.httperror.HttpErrorMiddleware',
 'scrapy.spidermiddlewares.offsite.OffsiteMiddleware',
 'scrapy.spidermiddlewares.referer.RefererMiddleware',
 'scrapy.spidermiddlewares.urllength.UrlLengthMiddleware',
 'scrapy.spidermiddlewares.depth.DepthMiddleware']
2021-02-02 08:29:32 [scrapy.middleware] INFO: Enabled item pipelines:
[]
2021-02-02 08:29:32 [scrapy.core.engine] INFO: Spider opened
2021-02-02 08:29:32 [scrapy.extensions.logstats] INFO: Crawled 0 pages (at 0 pages/min), scraped 0 items (at 0 items/min)
2021-02-02 08:29:32 [scrapy.extensions.telnet] INFO: Telnet console listening on 127.0.0.1:6023
2021-02-02 08:31:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:29 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-contact-us> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/activities/calendar-activity> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/activities/co-curricular-activity> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/gallery/school-photo-gallery> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-gyan-kosh> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/gallery/school-video-gallery> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/school-announcement> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/gallery/school-photo-gallery> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/creative-corner> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-academics-overview/academic-planner> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/work> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-academics-overview/mentors> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-announcement> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:30 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/activities/innovations> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/shri-c-s-azad> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-kvs-news> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/vision-mission> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-contact-us> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/vision-mission> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/activities/innovations> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-gyan-kosh> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/school-contact-us> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/gallery/school-video-gallery> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:31 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/school-gyan-kosh> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.extensions.logstats] INFO: Crawled 1061 pages (at 625 pages/min), scraped 0 items (at 0 items/min)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://hathras.kvs.ac.in/gallery/school-video-gallery> (referer: https://hathras.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/activities/co-curricular-activity> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/activities/innovations> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/work> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-contact-us> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/activities/calendar-activity> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/gallery/school-photo-gallery> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-gyan-kosh> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:32 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/vision-mission> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/gallery/school-video-gallery> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/school-announcement> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/gallery/school-photo-gallery> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/activities/innovations> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-initiatives-students/scientist-making> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-initiatives-students/learning-fun> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/work> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etah.kvs.ac.in/enrolment-statistics/tc-issued> (referer: https://etah.kvs.ac.in)
2021-02-02 08:31:33 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/activities/co-curricular-activity> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/education-incursion> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://etawa.kvs.ac.in/activities/calendar-activity> (referer: https://etawa.kvs.ac.in/)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/co-curricular-activities> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/youth-parliament> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/sports> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/students-council> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/vidyalaya-patrikanewsletter> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/art-culture> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-contact-us> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/vision-mission> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-gyan-kosh> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:34 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-academic-activities/scout-guide-ncc> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-strengthening-vidyalayas/modernisation-labs> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babugarhcantt.kvs.ac.in/school-strengthening-vidyalayas/library-e-granthalaya> (referer: https://babugarhcantt.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/gallery/school-video-gallery> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-contact-us> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/gallery/school-video-gallery> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/school-gyan-kosh> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/school-announcement> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/gallery/school-photo-gallery> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://baolibaghpat.kvs.ac.in/shri-c-s-azad> (referer: https://baolibaghpat.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/work> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:35 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/activities/calendar-activity> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/activities/innovations> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://bulandshahar.kvs.ac.in/activities/co-curricular-activity> (referer: https://bulandshahar.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/work> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/activities/innovations> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/gallery/school-photo-gallery> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/gallery/school-video-gallery> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-contact-us> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/gallery/school-video-gallery> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/school-gyan-kosh> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/gallery/school-photo-gallery> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/activities/co-curricular-activity> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:36 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/activities/innovations> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/work> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/activities/calendar-activity> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/vision-mission> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-announcement> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://no1agracantt.kvs.ac.in/activities/co-curricular-activity> (referer: https://no1agracantt.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-gyan-kosh> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/enrolment-statistics/category-wise-enrolment-position> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/gallery/school-video-gallery> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:37 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/enrolment-statistics/tc-issued> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/work> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://crpframpur.kvs.ac.in/enrolment-statistics/class-wise-enrolment-position> (referer: https://crpframpur.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/shri-c-s-azad> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/gallery/school-photo-gallery> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/activities/innovations> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/shri-c-s-azad> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-contact-us> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:38 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/vision-mission> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-announcement> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/activities/co-curricular-activity> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/work> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/school-gyan-kosh> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/gallery/school-photo-gallery> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/school-contact-us> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/shri-c-s-azad> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/school-announcement> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/activities/innovations> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/vision-mission> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:39 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/gallery/school-video-gallery> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/school-gyan-kosh> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/activities/calendar-activity> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://babinacantt.kvs.ac.in/activities/calendar-activity> (referer: https://babinacantt.kvs.ac.in)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/work> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/gallery/school-photo-gallery> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/activities/co-curricular-activity> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/enrolment-statistics/category-wise-enrolment-position> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/activities/innovations> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/gallery/school-video-gallery> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:40 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/enrolment-statistics/tc-issued> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/enrolment-statistics/class-wise-enrolment-position> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/activities/calendar-activity> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/school-contact-us> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/monthly-salary> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/rti-apio> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/vmc-member> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://aligarh.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://aligarh.kvs.ac.in/)
2021-02-02 08:31:41 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/staff-member> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/committees> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/administration/teacher-vacancy> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/enrolment-statistics/category-wise-enrolment-position> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://afschandinagar.kvs.ac.in/activities/co-curricular-activity> (referer: https://afschandinagar.kvs.ac.in/)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://sarsawa.kvs.ac.in/administration/teacher-vacancy> (referer: https://sarsawa.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/administration/rti-apio> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/administration/vmc-member> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/enrolment-statistics/student-vacancy> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/activities/co-curricular-activity> (referer: https://dlmeerutcantt.kvs.ac.in/)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://lalitpur.kvs.ac.in/administration/monthly-salary> (referer: https://lalitpur.kvs.ac.in)
2021-02-02 08:31:42 [scrapy.core.engine] DEBUG: Crawled (200) <GET https://dlmeerutcantt.kvs.ac.in/activities/calendar-activity> (referer: https://dlmeerutcantt.kvs.ac.in/)
